source	target	time	rating	comment
5157	3572	2014-04-24 14:10:44.863100160	1	NaN
4860	5534	2014-04-24 14:14:54.663429888	1	NaN
5157	1735	2014-04-24 14:24:18.820899840	1	NaN
5472	1648	2014-04-24 15:26:40.621049856	1	NaN
1648	5472	2014-04-24 15:27:02.080420096	2	NaN
1052	5478	2014-04-24 15:41:26.997760000	1	NaN
5065	5157	2014-04-24 15:43:50.265399808	3	NaN
3640	5157	2014-04-24 16:04:44.424730112	1	NaN
2934	5472	2014-04-24 17:23:28.505929984	1	NaN
5472	2934	2014-04-24 17:23:46.153209856	1	NaN
5065	1947	2014-04-24 17:26:10.571759872	2	NaN
4385	3470	2014-04-24 17:49:06.214809856	1	NaN
3707	5157	2014-04-24 17:50:14.064590080	3	NaN
4385	5157	2014-04-24 17:51:04.183579904	1	NaN
3722	5157	2014-04-24 17:51:09.590689792	2	NaN
2642	3744	2014-04-24 19:05:00.446820096	-10	NaN
5363	3744	2014-04-24 19:06:11.529449984	-10	NaN
115	1	2014-04-24 19:34:34.742459904	1	NaN
1	115	2014-04-24 19:35:38.103840000	1	NaN
545	115	2014-04-24 20:00:46.247369984	3	NaN
545	1735	2014-04-24 20:00:56.774200064	4	NaN
545	4860	2014-04-24 20:01:35.577209856	3	NaN
545	5157	2014-04-24 20:02:13.634990080	3	NaN
545	5065	2014-04-24 20:02:16.395289856	3	NaN
3451	1403	2014-04-24 21:39:02.481289984	1	NaN
1403	3451	2014-04-24 21:39:43.821340160	1	NaN
3451	4598	2014-04-24 21:43:34.280940032	-10	NaN
3878	5539	2014-04-24 21:43:40.940030208	1	NaN
361	62	2014-04-24 21:45:23.350609920	-7	NaN
5539	3878	2014-04-24 21:51:01.841280000	1	NaN
3572	5157	2014-04-24 22:31:34.263259904	2	NaN
3451	4611	2014-04-24 22:53:26.049969920	2	NaN
4611	3451	2014-04-24 22:53:32.004940032	2	NaN
5450	5157	2014-04-25 00:12:00.846030080	1	NaN
3828	5480	2014-04-25 04:55:27.021939968	2	NaN
5480	3828	2014-04-25 04:57:21.629659904	10	NaN
3640	5540	2014-04-25 05:06:13.460819968	1	NaN
5540	3640	2014-04-25 05:09:42.111880192	1	NaN
5540	5157	2014-04-25 06:10:45.783119872	1	NaN
5540	1352	2014-04-25 06:11:31.014700032	1	NaN
4611	5541	2014-04-25 06:53:25.717329920	1	NaN
5541	4611	2014-04-25 06:54:22.569499904	1	NaN
115	5542	2014-04-25 10:39:09.377149952	1	NaN
115	664	2014-04-25 12:27:32.985680128	1	NaN
3878	5521	2014-04-25 15:13:21.944760064	1	NaN
3878	4925	2014-04-25 20:13:19.319600128	1	NaN
2045	3099	2014-04-25 20:33:56.124690176	-1	NaN
4499	3194	2014-04-25 21:35:03.219780096	1	NaN
3194	4499	2014-04-25 21:36:03.066819840	1	NaN
3194	4197	2014-04-25 21:43:32.414589952	5	NaN
5471	5544	2014-04-26 14:44:44.467099904	1	NaN
5544	5471	2014-04-26 14:47:39.831200000	4	NaN
1810	5471	2014-04-26 15:10:29.286319872	-10	NaN
1810	5544	2014-04-26 15:11:00.431170048	-10	NaN
4559	5544	2014-04-26 15:12:07.600649984	-10	NaN
4559	5471	2014-04-26 15:12:26.809100032	-10	NaN
5472	5536	2014-04-26 15:18:03.369669888	1	NaN
5536	5472	2014-04-26 15:56:22.710469888	1	NaN
4925	5472	2014-04-26 16:32:01.143389952	1	NaN
5472	4925	2014-04-26 16:32:23.239900160	1	NaN
4611	5472	2014-04-26 22:58:51.395100160	1	NaN
4611	3655	2014-04-27 00:56:02.020329984	3	NaN
3655	4611	2014-04-27 01:20:33.294009856	3	NaN
5472	4880	2014-04-27 19:36:07.466409984	2	NaN
5543	5472	2014-04-27 19:36:36.680110080	1	NaN
5472	5531	2014-04-27 19:37:04.099350016	1	NaN
4880	5472	2014-04-27 19:38:06.758189824	2	NaN
2934	5546	2014-04-27 21:33:25.497370112	-10	NaN
2934	5471	2014-04-27 21:34:19.882180096	-10	NaN
2934	5544	2014-04-27 21:34:26.604569856	-10	NaN
5472	5481	2014-04-27 22:17:57.890929920	2	NaN
5529	5547	2014-04-27 22:18:23.910370048	-10	NaN
5481	5472	2014-04-27 22:19:03.901100032	2	NaN
1810	1964	2014-04-27 22:45:24.975249920	-10	NaN
5472	3013	2014-04-27 22:48:15.143310080	2	NaN
3013	5472	2014-04-27 22:49:23.264990208	2	NaN
3722	5482	2014-04-27 23:25:10.181260032	2	NaN
4291	5472	2014-04-28 00:47:55.198220032	2	NaN
5472	4291	2014-04-28 00:48:59.439630080	2	NaN
3722	1512	2014-04-28 01:30:26.707299840	1	NaN
3452	5200	2014-04-28 01:41:08.116019968	-10	NaN
3452	5197	2014-04-28 01:41:42.949270016	-10	NaN
3452	5193	2014-04-28 01:42:34.956270080	-10	NaN
4899	5316	2014-04-28 02:36:37.144560128	1	NaN
5472	4611	2014-04-28 02:53:37.128819968	3	NaN
4899	62	2014-04-28 03:02:09.915520000	-10	NaN
4570	5548	2014-04-28 03:20:00.649199872	2	NaN
5472	3722	2014-04-28 03:29:39.358979840	-1	NaN
1403	1810	2014-04-28 03:44:27.331480064	1	NaN
1810	1403	2014-04-28 03:48:07.134129920	1	NaN
5472	1810	2014-04-28 05:57:10.475280128	1	NaN
3452	1810	2014-04-28 06:38:19.962550016	3	NaN
4899	5472	2014-04-28 07:04:26.179239936	10	NaN
5472	4899	2014-04-28 07:04:43.896509952	10	NaN
5549	5521	2014-04-28 10:08:43.440900096	10	NaN
5472	5316	2014-04-28 14:28:56.992389888	5	NaN
5316	5472	2014-04-28 16:11:45.526340096	5	NaN
4419	3828	2014-04-28 16:29:22.356169984	1	NaN
4899	5473	2014-04-28 18:11:36.981609984	10	NaN
1810	4899	2014-04-28 18:13:45.406739968	-10	NaN
1810	5473	2014-04-28 18:16:14.398119936	-2	NaN
4385	5100	2014-04-28 22:27:49.217580032	1	NaN
5550	5531	2014-04-29 02:35:06.434190080	1	NaN
4611	4291	2014-04-29 02:51:54.107549952	6	NaN
5316	4899	2014-04-29 04:09:20.256969984	2	NaN
4851	4131	2014-04-29 05:10:33.671389952	1	NaN
4131	4851	2014-04-29 05:11:37.992620032	1	NaN
3527	3847	2014-04-29 10:00:43.632780032	2	NaN
3847	3527	2014-04-29 10:05:41.517329920	2	NaN
4519	5551	2014-04-29 15:21:55.551140096	10	NaN
2565	3285	2014-04-29 15:22:03.660850176	1	NaN
3285	2565	2014-04-29 15:28:33.145440000	1	NaN
2125	5552	2014-04-29 19:08:30.602260224	2	NaN
3640	5552	2014-04-29 19:18:01.391180032	1	NaN
4315	5551	2014-04-29 19:39:47.796400128	2	NaN
5480	3451	2014-04-29 21:20:52.704300032	-10	NaN
1386	5480	2014-04-29 21:23:42.200499968	-1	NaN
4172	5480	2014-04-29 21:26:27.769579776	-1	NaN
3451	5480	2014-04-29 21:50:18.318670080	-10	NaN
3429	3897	2014-04-30 00:36:10.652879872	5	NaN
3897	3429	2014-04-30 00:36:55.841659904	5	NaN
5180	4922	2014-04-30 01:37:20.269069824	5	NaN
5473	1810	2014-04-30 02:11:06.669490176	-10	NaN
5316	1810	2014-04-30 02:49:19.774530048	-2	NaN
3452	4899	2014-04-30 03:06:31.990520064	1	NaN
3452	1	2014-04-30 03:08:47.603950080	1	NaN
5316	4291	2014-04-30 03:12:37.639650048	5	NaN
4611	3452	2014-04-30 03:58:37.234509824	1	NaN
3452	4611	2014-04-30 03:58:40.836580096	1	NaN
2647	3901	2014-04-30 11:45:51.920739840	2	NaN
5553	35	2014-04-30 14:53:34.322160128	1	NaN
4519	3878	2014-04-30 15:53:59.117740032	4	NaN
5543	5550	2014-04-30 17:50:40.750050048	1	NaN
2835	2934	2014-04-30 18:02:45.621350144	1	NaN
2934	2835	2014-04-30 18:03:20.520320000	1	NaN
3722	1396	2014-04-30 19:04:41.019920128	1	NaN
3919	4291	2014-04-30 19:20:24.277449984	1	NaN
3722	2835	2014-04-30 19:28:29.697619968	-1	NaN
2835	3722	2014-04-30 19:34:22.289520128	-1	NaN
4291	3722	2014-04-30 19:42:10.743400192	-3	NaN
5528	5551	2014-04-30 21:27:28.705400064	2	NaN
2896	3722	2014-05-01 00:35:00.519340032	1	NaN
3722	2896	2014-05-01 00:35:04.846899968	1	NaN
4515	5543	2014-05-01 04:31:53.603270144	3	NaN
3722	4899	2014-05-01 04:45:31.736239872	-2	NaN
5554	5553	2014-05-01 15:45:34.122380032	1	NaN
3897	3630	2014-05-01 16:34:31.762609920	9	NaN
5529	5543	2014-05-01 18:35:41.559600128	3	NaN
5543	5529	2014-05-01 18:37:29.007469824	2	NaN
1565	5363	2014-05-01 18:45:11.869890048	1	NaN
5472	215	2014-05-01 18:48:20.041929984	3	NaN
215	5472	2014-05-01 18:49:45.912100096	3	NaN
5553	5554	2014-05-01 19:31:17.066629888	1	NaN
5555	3640	2014-05-01 20:38:01.554779904	2	NaN
4925	1735	2014-05-01 22:18:14.905649920	1	NaN
5472	3107	2014-05-01 23:07:08.395459840	1	NaN
3107	5472	2014-05-01 23:09:10.248649984	1	NaN
3910	5472	2014-05-01 23:13:32.740600064	1	NaN
5363	2498	2014-05-01 23:40:51.727979776	-10	NaN
4291	4611	2014-05-02 05:40:00.277029888	7	NaN
3901	2647	2014-05-02 09:49:55.279129856	3	NaN
2755	5251	2014-05-02 10:30:49.675379968	-1	NaN
1352	5450	2014-05-02 11:30:28.162659840	1	NaN
5553	5556	2014-05-02 16:31:52.951630080	1	NaN
5556	5553	2014-05-02 16:33:02.830200064	1	NaN
4385	5557	2014-05-02 18:21:45.165659904	1	NaN
3707	4925	2014-05-02 23:28:29.153270016	1	NaN
5543	1998	2014-05-03 02:48:38.255490048	1	NaN
1998	5543	2014-05-03 02:49:49.999180032	1	NaN
5316	5558	2014-05-03 10:02:56.037270016	1	NaN
5558	5316	2014-05-03 10:06:07.346550016	3	NaN
5559	3722	2014-05-03 15:32:15.301430016	2	NaN
5559	5514	2014-05-03 15:35:09.535109888	1	NaN
5559	2045	2014-05-03 15:35:34.041769984	1	NaN
5559	4860	2014-05-03 15:36:34.719150080	1	NaN
5559	545	2014-05-03 16:14:07.597479936	1	NaN
5559	3707	2014-05-03 16:15:18.139990016	1	NaN
5559	3878	2014-05-03 16:17:48.287729920	1	NaN
5559	3640	2014-05-03 16:18:31.421939968	1	NaN
5559	3572	2014-05-03 16:37:33.237200128	1	NaN
2822	3572	2014-05-03 17:01:40.579389952	2	NaN
2625	5481	2014-05-03 19:55:50.945539840	1	NaN
5481	2625	2014-05-03 19:56:18.928000000	1	NaN
5440	3878	2014-05-03 21:10:02.761679872	1	NaN
1471	3986	2014-05-03 21:59:43.486490112	2	NaN
3986	1471	2014-05-03 22:01:07.011840000	2	NaN
5472	3910	2014-05-03 22:03:04.536880128	-3	NaN
3897	4418	2014-05-04 02:08:42.209889792	2	NaN
3897	5560	2014-05-04 02:15:14.709080064	2	NaN
5560	3897	2014-05-04 02:15:49.775950080	10	NaN
3040	5472	2014-05-04 03:39:07.758359808	2	NaN
5472	5550	2014-05-04 03:50:15.604700160	1	NaN
5550	5472	2014-05-04 03:54:23.423290112	1	NaN
3722	5561	2014-05-04 05:24:47.268389888	-2	NaN
1810	5563	2014-05-04 15:55:57.304389888	1	NaN
5563	1810	2014-05-04 15:56:14.619830016	1	NaN
992	908	2014-05-04 16:02:18.922550016	3	NaN
5553	5564	2014-05-04 17:08:28.278470144	1	NaN
5564	5553	2014-05-04 17:09:09.650530048	1	NaN
115	17	2014-05-04 19:28:49.793760000	1	NaN
3722	1735	2014-05-04 19:47:39.603249920	3	NaN
5472	3040	2014-05-04 21:46:46.517880064	3	NaN
4511	2048	2014-05-04 21:54:17.974309888	1	NaN
2048	4511	2014-05-04 21:57:34.289230080	1	NaN
35	5566	2014-05-04 22:18:13.229500160	1	NaN
35	5567	2014-05-04 22:18:46.760790016	1	NaN
5566	35	2014-05-04 22:18:54.848200192	1	NaN
3722	5506	2014-05-05 03:04:26.312969984	1	NaN
3722	25	2014-05-05 03:05:37.870199808	1	NaN
3722	2642	2014-05-05 03:11:42.663490048	2	NaN
3722	4291	2014-05-05 03:13:39.185740032	-1	NaN
3722	1352	2014-05-05 03:18:23.558199808	5	NaN
3722	545	2014-05-05 03:20:24.548100096	2	NaN
3722	4611	2014-05-05 03:22:19.784069888	1	NaN
3722	5523	2014-05-05 03:28:29.171980032	1	NaN
3722	5499	2014-05-05 03:29:33.688039936	1	NaN
3722	1383	2014-05-05 03:31:10.134279936	-5	NaN
3722	62	2014-05-05 03:31:28.414469888	-5	NaN
3722	4553	2014-05-05 07:22:39.013560064	-1	NaN
1735	2018	2014-05-05 08:24:46.609460224	1	NaN
5492	5568	2014-05-05 08:48:02.111830016	10	NaN
5568	5492	2014-05-05 08:48:05.027680000	10	NaN
4172	5473	2014-05-05 11:07:39.768690176	-8	NaN
3722	1	2014-05-05 17:17:16.397080064	2	NaN
1396	2835	2014-05-05 18:50:14.803239936	2	NaN
2835	1396	2014-05-05 18:50:54.414860032	2	NaN
4385	5065	2014-05-05 18:54:20.474850048	1	NaN
2625	5529	2014-05-05 20:58:51.451580160	3	NaN
3722	2625	2014-05-05 21:14:01.664809984	3	NaN
2835	4867	2014-05-05 21:28:57.449049856	1	NaN
4867	2835	2014-05-05 21:30:04.349829888	1	NaN
5450	1512	2014-05-05 22:08:08.699239936	1	NaN
5065	1512	2014-05-05 22:08:42.162550016	1	NaN
1731	1334	2014-05-05 23:44:47.694720000	8	NaN
1396	4304	2014-05-06 00:10:05.798490112	1	NaN
4304	1396	2014-05-06 00:13:43.165329920	1	NaN
5524	1	2014-05-06 07:12:36.053900032	10	NaN
361	1832	2014-05-06 07:33:35.973829888	1	NaN
2835	5569	2014-05-06 18:03:45.629309952	2	NaN
5569	2835	2014-05-06 18:05:27.293100032	2	NaN
2822	4385	2014-05-06 18:26:49.680480000	1	NaN
2625	4209	2014-05-06 19:13:31.798769920	1	NaN
4209	2625	2014-05-06 19:13:39.481529856	1	NaN
3572	1512	2014-05-07 00:33:46.643310080	2	NaN
3897	5569	2014-05-07 18:19:27.777859840	3	NaN
5569	3897	2014-05-07 18:20:09.562380032	3	NaN
3427	690	2014-05-07 18:58:38.121479936	1	NaN
3427	5555	2014-05-07 18:58:48.612019968	1	NaN
5555	3427	2014-05-07 19:03:48.791689984	1	NaN
2124	4694	2014-05-07 19:52:23.543020032	-10	NaN
1810	4694	2014-05-07 20:00:29.224000000	-7	NaN
361	4694	2014-05-07 20:01:36.120969984	-3	NaN
5524	1953	2014-05-07 22:04:49.532860160	10	NaN
2835	2045	2014-05-07 22:07:57.912849920	2	NaN
2045	2835	2014-05-07 22:08:48.956190208	2	NaN
5541	5553	2014-05-08 06:32:22.652359936	-10	NaN
361	5553	2014-05-08 06:59:15.338500096	-10	NaN
1318	5553	2014-05-08 06:59:50.599399936	-10	NaN
3878	5553	2014-05-08 07:00:37.041699840	-10	NaN
5541	2767	2014-05-08 08:32:28.238470144	1	NaN
2767	5541	2014-05-08 08:32:50.976499968	1	NaN
5570	5541	2014-05-08 09:00:35.536960000	1	NaN
5541	5570	2014-05-08 09:01:56.723910144	2	NaN
5065	5317	2014-05-08 20:43:21.316550144	1	NaN
3707	468	2014-05-08 21:36:38.308940032	1	NaN
3897	2110	2014-05-09 04:27:34.553280000	1	NaN
2110	3897	2014-05-09 04:27:40.203239936	1	NaN
3897	2397	2014-05-09 05:02:16.970370048	1	NaN
2397	3897	2014-05-09 05:03:24.075300096	1	NaN
5316	5529	2014-05-09 15:32:19.734950144	1	NaN
4291	1386	2014-05-09 17:52:56.686779904	1	NaN
3828	5541	2014-05-09 21:18:37.144200192	1	NaN
5541	3828	2014-05-09 21:18:49.150619904	1	NaN
1352	25	2014-05-10 12:46:00.802930176	1	NaN
3878	5573	2014-05-10 14:04:05.131279872	1	NaN
5573	3878	2014-05-10 14:09:39.958780160	1	NaN
3649	3707	2014-05-10 20:36:01.239020032	1	NaN
3707	3649	2014-05-10 20:36:41.352859904	1	NaN
2625	3707	2014-05-10 21:39:57.486020096	1	NaN
3707	2625	2014-05-10 21:40:51.728100096	1	NaN
4315	3864	2014-05-11 23:12:18.038560000	2	NaN
3864	4315	2014-05-11 23:19:13.374360064	2	NaN
5522	25	2014-05-12 04:40:25.059930112	-10	NaN
5522	5574	2014-05-12 04:50:17.904659968	-1	NaN
4291	361	2014-05-12 04:58:25.009090048	1	NaN
1810	5480	2014-05-12 05:20:22.358649856	-8	NaN
5482	3722	2014-05-12 06:56:10.047569920	1	NaN
5482	3878	2014-05-12 06:58:42.428709888	1	NaN
3878	5482	2014-05-12 07:06:53.621190144	1	NaN
5574	5522	2014-05-12 10:21:09.192059904	-1	NaN
5574	3451	2014-05-12 10:24:10.354739968	-10	NaN
135	5574	2014-05-12 10:24:38.376450048	-1	NaN
3878	3427	2014-05-12 19:52:06.865030144	1	NaN
3427	3878	2014-05-12 19:52:10.192320000	1	NaN
35	4515	2014-05-12 20:51:00.801529856	1	NaN
2397	5575	2014-05-12 23:25:31.996939776	-1	NaN
2144	4315	2014-05-13 07:29:22.169230080	3	NaN
4315	2144	2014-05-13 07:31:14.331820032	2	NaN
3878	5143	2014-05-13 12:34:30.367739904	1	NaN
2296	5576	2014-05-13 17:18:05.027859968	-10	NaN
3452	5576	2014-05-13 17:18:42.662190080	-10	NaN
361	5576	2014-05-13 17:19:18.239720192	-10	NaN
3828	5576	2014-05-13 17:50:10.496589824	-10	NaN
2388	5576	2014-05-13 18:45:19.091049984	-10	NaN
3640	5577	2014-05-13 19:07:43.240509952	1	NaN
5065	5577	2014-05-13 19:09:46.789280000	1	NaN
5577	3640	2014-05-13 19:14:29.289550080	1	NaN
4197	3013	2014-05-13 19:34:56.830769920	1	NaN
3603	5442	2014-05-14 00:00:30.111200000	3	NaN
2296	1543	2014-05-14 06:33:02.757540096	-10	NaN
35	3878	2014-05-14 08:44:29.665859840	1	NaN
35	5579	2014-05-14 08:45:13.739510016	1	NaN
3040	5580	2014-05-14 09:56:57.270360064	1	NaN
5580	3040	2014-05-14 09:58:43.994820096	1	NaN
4315	93	2014-05-14 11:13:50.789649920	5	NaN
93	4315	2014-05-14 11:26:06.696579840	4	NaN
93	1318	2014-05-14 11:30:44.148829952	4	NaN
4315	1318	2014-05-14 11:35:05.974230016	1	NaN
1318	4315	2014-05-14 11:37:06.037100032	1	NaN
5529	2625	2014-05-14 16:51:53.429539840	4	NaN
1018	5576	2014-05-15 02:55:04.577129984	-10	NaN
5443	5581	2014-05-15 03:29:58.041369856	2	NaN
5581	5443	2014-05-15 03:38:41.973920000	2	NaN
2388	4361	2014-05-15 04:32:41.446840064	1	NaN
4361	2388	2014-05-15 04:34:00.109870080	2	NaN
3878	2296	2014-05-15 15:12:14.337500160	1	NaN
5569	2296	2014-05-15 15:12:58.814320128	1	NaN
1810	2296	2014-05-15 15:13:52.417239808	7	NaN
4499	2397	2014-05-15 15:51:20.059799808	1	NaN
2397	4499	2014-05-15 15:51:54.514849792	1	NaN
2397	5582	2014-05-15 19:57:27.450119936	1	NaN
5582	2397	2014-05-15 19:58:23.244219904	1	NaN
3722	5450	2014-05-16 00:43:19.263459840	1	NaN
1352	5521	2014-05-16 01:01:35.623859968	2	NaN
3828	5524	2014-05-16 05:20:18.681250048	2	NaN
5524	3828	2014-05-16 05:22:27.381190144	2	NaN
4787	4315	2014-05-16 07:49:55.822690048	2	NaN
3707	5577	2014-05-16 08:12:16.909549824	1	NaN
5521	1352	2014-05-16 08:21:31.346299904	2	NaN
3452	1334	2014-05-16 08:30:06.044819968	1	NaN
5316	5583	2014-05-16 09:52:58.828460032	1	NaN
5583	5316	2014-05-16 09:56:18.631180032	1	NaN
5524	3429	2014-05-17 01:53:40.027360000	1	NaN
3429	5524	2014-05-17 01:54:18.497220096	1	NaN
5524	3804	2014-05-17 03:52:39.709949952	1	NaN
5583	3040	2014-05-18 02:52:30.835379968	1	NaN
3040	5583	2014-05-18 05:33:31.349479936	1	NaN
3722	1810	2014-05-18 14:07:27.689430016	3	NaN
4867	1412	2014-05-18 23:15:43.692430080	1	NaN
1412	4867	2014-05-18 23:16:24.855619840	1	NaN
4511	5310	2014-05-19 06:47:12.752009984	1	NaN
5310	4511	2014-05-19 06:50:44.230500096	1	NaN
4385	1726	2014-05-19 17:40:57.824920064	-1	NaN
5529	2397	2014-05-19 19:49:35.495569920	2	NaN
2397	5529	2014-05-19 19:57:06.050690048	1	NaN
5554	5316	2014-05-19 20:41:57.639480064	1	NaN
5316	5554	2014-05-19 20:42:55.100250112	1	NaN
4553	5316	2014-05-19 22:26:27.719840000	1	NaN
3804	5524	2014-05-20 00:26:52.849570048	1	NaN
5475	5585	2014-05-20 10:12:28.526089984	1	NaN
5475	5586	2014-05-20 10:14:19.272999936	1	NaN
5475	5587	2014-05-20 10:15:11.193370112	1	NaN
5475	5588	2014-05-20 10:15:42.147439872	1	NaN
5475	5589	2014-05-20 10:16:27.125999872	1	NaN
215	4136	2014-05-20 11:31:25.478109952	4	NaN
4136	215	2014-05-20 11:32:00.598190080	4	NaN
4649	5480	2014-05-20 14:55:52.587919872	-10	NaN
4828	4693	2014-05-20 16:07:35.667560192	-10	NaN
2296	3452	2014-05-20 16:10:38.539990016	1	NaN
3452	2296	2014-05-20 16:12:53.559000064	1	NaN
4828	3452	2014-05-20 17:05:37.212690176	1	NaN
4828	5590	2014-05-20 17:05:43.824909824	1	NaN
3452	4828	2014-05-20 17:05:50.713449984	1	NaN
5590	4828	2014-05-20 17:06:12.499180032	1	NaN
3452	5590	2014-05-20 17:06:14.774390016	1	NaN
5590	3452	2014-05-20 17:06:38.135910144	1	NaN
2767	4197	2014-05-20 19:42:32.042449920	3	NaN
4197	2767	2014-05-20 19:44:47.545969920	1	NaN
3878	115	2014-05-20 20:44:14.716069888	1	NaN
2388	3013	2014-05-20 22:34:43.610349824	-1	NaN
3013	4197	2014-05-20 22:48:37.463239936	2	NaN
2658	5457	2014-05-21 01:38:02.569939968	1	NaN
5457	2658	2014-05-21 01:40:32.388570112	1	NaN
1034	4315	2014-05-21 06:46:48.387520000	3	NaN
4315	1034	2014-05-21 06:50:25.286040064	3	NaN
2125	5591	2014-05-21 20:41:34.203670016	1	NaN
5591	5316	2014-05-21 20:44:20.637510144	1	NaN
5316	5591	2014-05-21 20:46:14.689100032	1	NaN
35	5581	2014-05-21 21:24:22.507350016	1	NaN
35	5592	2014-05-21 21:24:37.645769984	1	NaN
5523	4304	2014-05-21 22:00:35.091510016	2	NaN
4304	5523	2014-05-21 22:03:08.648169984	2	NaN
115	5593	2014-05-22 09:23:03.317529856	1	NaN
5593	115	2014-05-22 09:28:06.688610048	1	NaN
1396	3722	2014-05-22 17:35:03.144399872	1	NaN
5529	361	2014-05-22 20:11:27.543559936	3	NaN
361	5529	2014-05-22 23:27:19.451729920	3	NaN
1018	57	2014-05-23 01:16:36.066569984	8	NaN
57	1018	2014-05-23 01:17:35.487910144	8	NaN
5353	4515	2014-05-23 01:52:23.891449856	1	NaN
4515	5353	2014-05-23 02:02:13.969389824	1	NaN
4515	3040	2014-05-23 05:21:52.239739904	1	NaN
3040	4515	2014-05-23 05:36:46.490979840	1	NaN
5594	3640	2014-05-23 05:40:23.650660096	3	NaN
3040	280	2014-05-23 06:02:02.077629952	4	NaN
3878	5508	2014-05-23 07:55:43.879899904	1	NaN
5508	3878	2014-05-23 07:58:09.833369856	1	NaN
4385	5594	2014-05-23 08:56:05.722359808	1	NaN
4197	4867	2014-05-23 17:44:45.518240000	2	NaN
5596	5554	2014-05-23 17:50:35.056730112	-1	NaN
5155	4867	2014-05-23 18:22:16.882929920	1	NaN
5596	4197	2014-05-23 18:49:19.095129856	1	NaN
5155	5353	2014-05-23 19:17:52.659180032	2	NaN
5472	2110	2014-05-23 19:18:38.406540032	3	NaN
3452	3909	2014-05-23 19:47:47.294130176	1	NaN
5353	5155	2014-05-23 19:53:56.191950080	2	NaN
5472	5596	2014-05-23 20:19:44.738310144	1	NaN
5596	5472	2014-05-23 20:20:37.053109760	1	NaN
5472	5597	2014-05-23 23:15:52.351389952	1	NaN
5597	5472	2014-05-23 23:33:58.681349888	1	NaN
2110	5472	2014-05-23 23:35:26.850680064	3	NaN
5550	1810	2014-05-24 17:00:17.996179968	1	NaN
1810	5550	2014-05-24 17:04:27.355920128	1	NaN
5472	5598	2014-05-24 17:31:56.762089984	1	NaN
5472	5529	2014-05-24 18:13:14.750309888	3	NaN
5529	5472	2014-05-24 18:17:45.434809856	3	NaN
4197	5472	2014-05-24 20:11:58.461679872	2	NaN
5259	3897	2014-05-25 17:38:15.757460224	5	NaN
3897	5259	2014-05-25 17:40:21.594240000	4	NaN
5472	4197	2014-05-25 18:14:19.130990080	2	NaN
4172	5599	2014-05-25 20:35:21.615719936	-10	NaN
4304	905	2014-05-25 23:17:36.964669952	-10	NaN
3828	5596	2014-05-26 01:10:01.172709888	1	NaN
5596	3828	2014-05-26 01:10:46.662269952	1	NaN
3878	33	2014-05-26 10:37:04.828979968	1	NaN
33	3878	2014-05-26 10:37:09.665400064	1	NaN
4385	4559	2014-05-26 12:16:08.251600128	3	NaN
4385	115	2014-05-26 12:16:33.435020032	3	NaN
3878	4385	2014-05-26 12:16:45.459190016	1	NaN
3878	1352	2014-05-26 12:17:29.934829824	1	NaN
4385	3878	2014-05-26 12:18:04.690729984	1	NaN
4385	1947	2014-05-26 12:18:24.967180032	3	NaN
4385	4921	2014-05-26 12:18:56.062360064	3	NaN
3878	5506	2014-05-26 12:19:38.135510016	1	NaN
4385	5507	2014-05-26 12:20:36.011670016	1	NaN
1352	5539	2014-05-26 18:21:21.195200000	1	NaN
5317	5539	2014-05-26 18:27:33.502830080	1	NaN
4197	1670	2014-05-26 18:27:43.893559808	1	NaN
1670	4197	2014-05-26 18:27:51.817230080	2	NaN
4499	4649	2014-05-26 18:32:52.278550016	8	NaN
4291	5595	2014-05-26 19:17:35.619760128	1	NaN
4172	4499	2014-05-26 21:14:13.542830080	3	NaN
5472	2625	2014-05-27 18:20:19.573479936	4	NaN
5482	5601	2014-05-27 20:08:11.421120000	1	NaN
2388	1615	2014-05-27 20:23:59.165050112	1	NaN
2388	5212	2014-05-27 20:24:11.053649920	1	NaN
35	5600	2014-05-28 13:45:13.938460160	2	NaN
4197	216	2014-05-28 16:53:06.811729920	1	NaN
216	4197	2014-05-28 16:56:24.017689856	1	NaN
1810	5472	2014-05-28 19:35:58.378920192	-8	NaN
2045	5472	2014-05-28 19:49:14.631300096	-1	NaN
5559	1352	2014-05-28 22:34:47.648189952	1	NaN
4304	1403	2014-05-28 22:47:56.665540096	1	NaN
4511	5590	2014-05-28 23:10:53.412679936	2	NaN
5590	4511	2014-05-28 23:13:22.330620160	2	NaN
4118	1810	2014-05-28 23:57:05.407749888	2	NaN
3429	2635	2014-05-29 00:23:13.805920000	1	NaN
4559	2194	2014-05-29 17:26:25.098259968	-2	NaN
4118	4197	2014-05-29 20:42:55.351640064	2	NaN
4197	4118	2014-05-29 20:48:43.597209856	1	NaN
2388	2063	2014-05-29 22:00:20.333260032	-1	NaN
3707	4197	2014-05-30 01:31:12.060090112	1	NaN
4385	2194	2014-05-30 09:48:08.694469888	-2	NaN
5569	33	2014-05-30 13:56:49.779109888	3	NaN
33	5569	2014-05-30 14:07:14.757659904	2	NaN
4197	3707	2014-05-30 18:32:26.227089920	1	NaN
1971	2194	2014-05-30 21:49:35.083610112	-3	NaN
5596	1731	2014-05-30 23:41:47.589859840	4	NaN
4925	5603	2014-05-31 00:22:25.856080128	1	NaN
3452	4304	2014-05-31 01:00:06.357250048	1	NaN
5598	5472	2014-05-31 01:00:24.902070016	-1	NaN
4304	5604	2014-05-31 02:50:33.627259904	1	NaN
